310,154
348,162
385,170
420,177
455,184
487,190
519,196
550,202
580,207
609,212
637,216
665,221
692,225
719,228
745,232
771,235
797,238
823,241
848,244
874,246
310,190
347,198
384,204
419,211
453,217
486,223
518,228
548,233
578,237
607,242
635,246
663,250
690,253
716,257
742,259
769,263
794,265
819,268
845,270
870,272
309,225
347,232
383,238
419,244
452,249
485,254
516,259
547,264
576,267
605,271
633,274
661,278
687,281
714,284
740,286
766,289
791,291
817,294
842,296
867,298
309,260
347,266
383,271
418,277
451,281
484,285
515,289
545,293
575,296
604,300
631,302
659,306
686,308
712,311
738,313
764,316
789,317
814,320
839,321
865,323
308,294
346,300
382,304
417,308
451,312
483,316
514,319
545,322
574,325
602,328
630,330
658,333
684,335
710,337
736,339
762,342
787,343
813,345
838,346
863,348
308,328
346,333
382,336
417,340
451,342
482,346
514,348
544,351
573,353
602,356
629,357
657,360
683,361
709,364
735,365
761,367
786,368
811,370
836,371
861,373
308,362
346,365
382,368
417,371
450,373
482,375
513,377
543,379
572,381
601,383
629,385
656,387
682,388
708,389
734,391
760,392
785,393
810,395
834,396
859,397
308,395
346,397
382,399
417,401
450,403
482,405
513,406
543,408
572,409
600,411
628,411
655,413
682,414
708,415
733,416
759,417
784,418
809,419
834,420
858,421
308,428
346,429
382,430
417,432
450,433
482,434
513,434
543,436
572,436
600,438
628,438
655,439
681,440
707,441
733,441
758,442
783,443
808,444
833,444
857,445
309,460
346,461
382,461
417,462
450,462
482,463
513,463
543,464
572,464
600,465
628,465
655,465
681,466
708,466
733,467
758,467
783,467
808,468
833,468
857,469
309,493
346,493
383,492
417,492
450,492
482,492
513,491
543,491
572,491
601,492
628,491
655,492
681,491
708,492
733,492
758,492
783,492
808,492
832,492
857,493
309,526
347,525
383,523
417,523
451,521
482,521
513,520
543,519
572,518
601,518
628,518
656,518
682,517
708,517
734,517
759,517
784,516
808,517
833,516
857,517
310,559
347,557
383,554
418,553
451,551
483,550
514,548
544,547
573,546
601,545
629,544
656,544
683,543
708,543
734,542
759,542
784,541
809,541
833,540
858,540
310,592
348,589
384,586
419,583
452,581
483,579
515,577
545,575
574,573
602,573
630,571
657,570
683,569
709,568
735,567
760,566
785,565
810,565
835,565
859,564
311,625
349,621
385,617
419,614
453,611
485,608
515,606
545,603
575,601
603,600
631,598
658,597
685,595
710,594
736,592
761,592
786,590
811,590
836,589
860,588
311,659
349,654
385,649
420,645
453,641
486,638
517,635
547,632
576,629
604,627
632,625
659,623
686,621
712,620
738,618
763,617
788,615
813,614
837,613
862,613
312,694
350,687
386,681
421,677
454,672
487,668
518,664
548,661
577,658
606,655
633,652
661,650
687,648
714,646
739,644
765,643
790,641
815,640
840,638
864,638
313,728
351,721
387,714
422,709
456,703
488,699
519,694
550,690
579,687
607,684
635,680
662,677
689,675
715,673
742,670
767,669
792,666
817,665
842,663
867,662
314,764
352,755
389,748
423,741
457,735
489,730
521,725
551,720
581,716
609,712
637,708
665,705
692,702
718,700
744,697
769,695
795,693
820,691
845,689
870,688
315,800
353,791
390,782
425,775
459,768
491,762
523,756
553,751
583,746
612,742
640,738
667,734
695,730
721,727
747,724
773,722
799,719
824,717
849,715
874,714
1094,246
1120,244
1145,242
1171,239
1197,236
1224,233
1250,230
1277,226
1305,222
1334,218
1362,214
1392,209
1422,204
1454,199
1486,193
1519,187
1554,181
1590,174
1628,167
1667,159
1097,272
1123,271
1148,268
1174,266
1200,264
1226,261
1252,258
1280,255
1307,252
1335,249
1364,245
1393,241
1423,236
1455,232
1487,226
1520,221
1555,215
1590,210
1627,203
1666,196
1099,298
1125,297
1150,295
1176,293
1202,291
1228,289
1254,286
1281,284
1308,280
1336,278
1365,274
1394,271
1424,267
1455,263
1487,259
1520,254
1554,249
1590,244
1627,238
1666,233
1101,323
1127,322
1152,321
1177,319
1203,317
1229,315
1255,313
1282,311
1309,309
1337,306
1365,303
1395,301
1425,297
1455,294
1487,290
1520,287
1554,282
1590,278
1627,273
1665,268
1102,348
1128,348
1153,346
1179,345
1204,343
1230,342
1256,340
1283,339
1310,336
1337,335
1366,332
1395,330
1425,327
1455,325
1487,321
1520,318
1554,315
1589,312
1626,307
1664,304
1103,373
1129,372
1154,371
1180,371
1205,369
1231,368
1256,367
1283,365
1310,364
1338,362
1366,360
1395,359
1425,356
1455,355
1487,352
1519,350
1553,347
1588,345
1625,341
1664,339
1104,397
1130,397
1155,396
1180,396
1206,395
1231,394
1257,393
1283,392
1310,391
1337,390
1365,388
1394,387
1424,386
1454,384
1486,382
1519,381
1552,379
1588,377
1624,375
1662,373
1104,422
1130,422
1155,421
1180,421
1205,420
1231,420
1257,419
1283,418
1310,417
1337,417
1365,416
1394,415
1424,414
1454,414
1485,412
1518,411
1551,410
1587,409
1623,408
1661,407
1104,446
1130,446
1155,445
1180,446
1205,445
1231,445
1256,445
1282,445
1309,444
1336,444
1364,443
1393,443
1422,443
1453,443
1484,442
1517,442
1550,441
1585,441
1622,440
1660,440
1104,470
1130,470
1155,470
1180,470
1205,470
1230,471
1255,470
1281,471
1308,471
1335,471
1363,471
1392,471
1421,471
1452,472
1483,472
1515,473
1549,472
1584,473
1621,473
1658,474
1103,493
1129,494
1154,494
1179,495
1204,495
1229,495
1255,496
1281,497
1307,497
1334,498
1362,498
1391,499
1420,499
1450,501
1481,501
1514,503
1548,503
1583,505
1619,506
1657,508
1101,517
1128,518
1153,518
1178,519
1203,520
1228,521
1253,521
1279,522
1306,523
1333,525
1360,525
1389,527
1419,528
1449,530
1480,531
1512,533
1546,534
1581,537
1618,538
1655,541
1100,541
1126,542
1151,543
1176,544
1201,545
1226,546
1252,547
1278,548
1304,550
1331,551
1359,553
1388,555
1417,556
1447,559
1478,560
1511,563
1544,565
1579,569
1616,571
1653,574
1098,565
1124,566
1149,567
1174,569
1199,570
1224,571
1250,573
1276,575
1302,576
1329,578
1357,580
1386,583
1415,585
1445,588
1477,590
1509,594
1542,597
1577,600
1614,604
1652,608
1096,589
1122,591
1147,592
1172,593
1197,595
1222,597
1248,599
1274,601
1300,603
1327,606
1355,608
1384,611
1413,614
1443,617
1474,620
1507,624
1540,628
1575,633
1612,636
1649,642
1093,614
1119,615
1144,616
1169,619
1194,620
1219,623
1245,625
1271,627
1298,630
1325,633
1353,635
1381,639
1411,642
1441,647
1472,651
1505,655
1538,659
1573,665
1609,670
1647,677
1090,638
1116,640
1141,641
1166,644
1191,646
1216,649
1242,651
1268,654
1295,657
1322,661
1350,664
1379,668
1408,672
1438,677
1470,681
1502,687
1536,692
1570,698
1607,704
1645,711
1087,663
1113,665
1137,667
1162,670
1188,672
1213,675
1239,678
1265,681
1292,684
1319,689
1347,692
1376,697
1405,701
1436,707
1467,712
1499,718
1533,724
1568,731
1605,738
1642,746
1083,688
1109,690
1134,693
1159,695
1184,698
1210,702
1236,705
1262,708
1289,712
1316,717
1344,721
1373,726
1402,732
1433,737
1464,743
1496,750
1530,757
1565,765
1602,773
1639,782
1078,714
1104,716
1129,719
1154,722
1180,725
1205,729
1231,732
1257,737
1284,741
1312,746
1340,751
1368,757
1398,763
1428,769
1460,776
1492,783
1527,791
1561,800
1598,809
1636,819
